# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# Fri Apr 19 11:53:27 2019
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,0,0:00.000.000,,,,,,Capture started (Aggregate),,[Thu Apr 18 18:05:42 2019],
0,HS,29728,0:34.833.995,2.136.200 ms,512 B,,03,07,IN txn   [86 POLL],4E 43 4D 48 0C 00 2F 00 2A 03 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 F0 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 02 02 E2 00 00 40 00 FF 06 F5 22 A9 FE D7 93 A9 FE 58 60 CF 3C D7 26 C7 BD FE 61 05 5C 7D 73 80 18 08 08 47 61 00 00 01 01 08 0A 39 E5 63 0E 23 C7 81 99 08 00 02 AA 3D A2 EF EE 79 3D 57 39 16 07 B3 1A 69 34 AE 1F CD AA 33 D5 4B 5F CD D9 EB E8 57 1C 8A 7E FB BD 78 BF D3 3E 95 CE E3 D3 3E AA 1B 0E 4D 01 A3 33 D9 E0 23 EE 97 5B BE F7 4E B1 82 19 81 44 51 B0 05 F6 2A 7B B6 09 94 CF BF 49 7C 50 1C 66 CC FD 2D 7C 27 A8 EE CB D7 52 4D 0E 04 97 9D F9 06 CB A6 E0 AA B9 59 D5 07 95 37 A7 2D 2A 85 DE F3 0D F2 15 FC 2B AD F7 A4 92 35 A8 97 58 A3 73 55 AF F6 3A DF BF 16 56 D2 28 9D 60 57 FB BA 95 14 B9 01 78 5D C7 36 3B 02 A5 DE BB DC EF D7 01 0F EF 9E 67 6E 9A 0A 21 58 30 E0 47 E2 49 05 02 E1 04 A3 C5 DB F8 99 4E 01 E7 93 3F E9 CE 2D CE 48 24 48 90 5C 76 01 3F 60 51 B7 FD 57 37 C4 F8 DD 5A D6 3B AA CA 6F 2D 67 B6 00 C9 55 64 1C BF 56 04 FB 23 93 17 23 40 F9 4E 15 EB FB 7A BF F9 9B D9 14 08 71 13 C9 74 9B 6A 5C FD E5 46 42 F0 CD 3B 17 20 DB 2F 95 36 7F 8E 49 9A E1 EA B1 99 FC 92 11 C9 2C 6C E3 BD E5 74 FC AC FF 41 68 A9 78 8C 40 AC 1F B6 E1 2D 37 03 3C 06 07 C6 CA 06 52 A2 DE DA 6D 90 EF 5A B6 6F F9 51 2B E1 B8 15 32 C6 C4 42 F5 7D BB F9 22 E9 AA 46 01 28 0D 42 EA F9 E6 6E EE DD 00 E6 2A A2 12 8E 94 12 4F BA 1F F3 C8 EB 64 38 8B D7 53 F6 08 F0 BC 8F 7E 18 28 86 02 CB 2B 4E BB 87 22 F6 8E 5A C2 72 9C 4B 3A 96,,NCMH../.*...NCM0,...:............................…
0,HS,29733,0:34.836.133,5.850 us,298 B,,03,07,IN txn,F5 F6 39 F4 85 23 B6 63 C7 06 C6 F1 A0 F1 C0 FD 1A 38 F6 6B 7A A8 B8 FB D3 6C 91 D2 0E 90 03 16 E0 87 93 EB 4A 06 59 6E 8A A1 C9 E0 D8 88 0D 3A FA E3 AB 42 62 9A EB 27 B6 95 54 53 CC 76 84 C7 B1 ED D8 5E 93 AF 3B E0 01 33 AB D4 0A A8 7A 4E BD 10 78 99 1A BE 12 4D D3 7F 27 1B CD F9 F3 16 A4 5E A1 36 D1 92 55 5D 47 67 78 FF 72 7F E7 D9 AE 79 0D 42 F1 4C 45 56 E6 F3 75 92 A3 A7 7E 80 2A 00 33 F6 60 60 09 77 AE FA E5 14 2A 96 1A FA 8C 6C 50 24 2B E4 B2 5F 79 6A 79 D5 59 CF 2B EB 8C 95 AC 96 1E A0 84 00 32 3A 3D E6 57 37 B1 79 D5 F3 24 74 4D FA E8 35 32 71 F6 26 E1 C4 6F 4C 32 FD E0 DC EE 98 C1 D9 16 F3 28 F1 49 89 1B 35 FA 4D 2E CC 43 8F 1E D4 FB 4F D0 12 6C A8 40 8A 37 AF D8 13 31 6A 02 67 BA 60 FD CB 66 91 80 56 A3 44 12 5E 22 BC 8E 30 B2 01 F3 CA 14 73 1D EA A3 88 44 0C 4F 0E 2B 1C 9F E1 25 1B 19 18 C0 14 95 6A EA 97 1A 5C 92 C0 56 DA 8B 50 8E 8A 0A 90 17 13 38 7C F3 3F 84 79 70 C9,,..9..#.c.........8.kz....l..........J.Yn.......:.…
0,HS,29738,0:34.836.246,2.283 us,96 B,,03,05,OUT txn,4E 43 4D 48 0C 00 34 00 60 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 42 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE 58 60 A9 FE D7 93 D7 26 CF 3C 05 5C 7D 73 C7 BE 01 0F 80 10 07 FD B6 77 00 00 01 01 08 0A 23 C7 81 9C 39 E5 63 0E,,NCMH..4.`...NCM0......B.......NV.%b.NV.(|Y..E..4.…
0,HS,29743,0:34.836.768,5.550 us,290 B,,03,05,OUT txn,4E 43 4D 48 0C 00 35 00 22 01 0C 00 4E 43 4D 30 10 00 00 00 1E 00 04 01 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 02 00 F6 00 00 40 00 FF 06 F7 0E A9 FE 58 60 A9 FE D7 93 D7 26 CF 3C 05 5C 7D 73 C7 BE 01 0F 80 18 08 00 07 5E 00 00 01 01 08 0A 23 C7 81 9C 39 E5 63 0E 08 00 00 BE 31 38 FA 2D 31 FB 9F 6A 7C 89 C8 4C 59 5B EC 79 66 72 AE 41 DA 07 33 4D D4 72 BC B3 9C 21 1F A0 48 DF E5 E1 8E 49 F7 22 AD 24 DF CF D0 28 ED B0 F8 A4 1F CF 4B 56 62 C9 C2 94 F7 8B 64 C1 77 9D 56 CF D2 AC 64 3E 86 24 DE B8 1D 10 D5 DB 05 8D 99 DD 4F C5 D0 81 57 5A 0C 87 CA 2A 60 6A 5C 81 AA 00 3C 31 1B 7A F2 EF 3C 17 69 81 C3 79 5C A5 A0 AD 48 B7 CF EF 90 5A D1 28 89 4A 1C C3 90 92 14 24 67 49 BE 5A 49 01 20 F7 BB B8 94 A8 47 7F CD BC C3 84 58 BB 66 90 77 47 0A 92 88 CE E2 04 9A 6F ED 28 72 B5 CA 72 D2 50 0A 65 E4 22 E7 B0 AD AD B6 EB E2 DE E4 4B 58 D3 7A 8B D1 D3,,NCMH..5."...NCM0..............NV.%b.NV.(|Y..E....…
0,HS,29748,0:34.836.142,1.130.000 ms,124 B,,03,07,IN txn   [46 POLL],4E 43 4D 48 0C 00 30 00 7C 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE D7 93 A9 FE 58 60 CF 3C D7 26 C7 BE 01 0F 05 5C 7E 35 80 10 08 05 B5 AC 00 00 01 01 08 0A 39 E5 63 0F 23 C7 81 9C,,NCMH..0.|...NCM0,...:.B..........................…
0,HS,29754,0:34.837.279,23.774.633 ms,512 B,,03,07,IN txn   [951 POLL],4E 43 4D 48 0C 00 31 00 15 05 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 63 02 9E 02 77 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 4E 56 9D 25 62 16 08 00 45 00 02 55 A5 00 00 00 FF 11 B2 09 A9 FE D7 93 E0 00 00 FB 14 E9 14 E9 02 41 B1 52 00 00 84 00 00 00 00 0B 00 00 00 04 08 69 50 61 64 20 28 32 29 0F 5F 63 6F 6D 70 61 6E 69 6F 6E 2D 6C 69 6E 6B 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 78 11 72 70 48 4E 3D 36 38 31 37 61 37 63 65 31 35 39 61 0C 72 70 46 6C 3D 30 78 33 30 30 30 30 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 48 41 3D 34 33 64 31 33 66 32 65 64 32 61 61 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 11 72 70 48 49 3D 31 39 38 63 65 62 62 64 33 30 33 32 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 C0 2A 00 0C 00 01 00 00 11 94 00 02 C0 15 C0 15 00 0C 00 01 00 00 11 94 00 02 C0 0C 08 69 50 61 64 20 28 32 29 0C 5F 64 65 76 69 63 65 2D 69 6E 66 6F C0 25 00 10 00 01 00 00 11 94 00 0D 0C 6D 6F 64 65 6C 3D 4A 33 31 38 41 50 C0 0C 00 21 80 01 00 00 00 78 00 0F 00 00 00 00 CF 18 06 69 50 61 64 2D 32 C0 2A 08 69 50 61 64 20 28 32 29 07 5F 72 64 6C 69 6E 6B C0 25 00 10 80 01 00 00 11 94 00 35 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 C0 B3 00 0C 00 01 00 00 11 94 00 02 C1 39 C1 39 00 0C 00 01 00 00 11 94 00 02,,NCMH..1.....NCM0,...:.c...w......................…
0,HS,29759,0:34.861.056,9.400 us,512 B,,03,07,IN txn,C1 30 C1 30 00 21 80 01 00 00 00 78 00 08 00 00 00 00 CF 3B C1 27 C1 27 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 C1 27 00 01 80 01 00 00 00 78 00 04 A9 FE D7 93 C0 0C 00 2F 80 01 00 00 11 94 00 09 C0 0C 00 05 00 00 80 00 40 C1 30 00 2F 80 01 00 00 11 94 00 09 C1 30 00 05 00 00 80 00 40 C1 27 00 2F 80 01 00 00 00 78 00 08 C1 27 00 04 40 00 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 78 6E 56 9D 28 7C A6 4E 56 9D 25 62 16 CF 33 33 00 00 00 FB 4E 56 9D 25 62 16 86 DD 60 0F 78 24 02 41 11 FF FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 02 41 83 72 00 00 84 00 00 00 00 0B 00 00 00 04 08 69 50 61 64 20 28 32 29 0F 5F 63 6F 6D 70 61 6E 69 6F 6E 2D 6C 69 6E 6B 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 78 11 72 70 48 4E 3D 36 38 31 37 61 37 63 65 31 35 39 61 0C 72 70 46 6C 3D 30 78 33 30 30 30 30 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 48 41 3D 34 33 64 31 33 66 32 65 64 32 61 61 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 11 72 70 48 49 3D 31 39 38 63 65 62 62 64 33 30 33 32 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 C0 2A 00 0C 00 01 00 00 11 94 00 02 C0 15 C0 15 00 0C 00 01 00 00 11 94 00 02 C0 0C 08 69 50 61 64 20 28 32 29 0C 5F 64 65 76 69 63 65 2D 69 6E 66 6F C0 25 00 10 00 01 00 00 11 94 00 0D 0C 6D 6F 64 65 6C 3D 4A 33 31 38 41 50 C0 0C 00 21 80 01 00 00 00 78 00 0F 00 00 00,,.0.0.!.....x.......;.'.'.......x...............P.…
0,HS,29763,0:34.861.066,5.483 us,277 B,,03,07,IN txn,00 CF 18 06 69 50 61 64 2D 32 C0 2A 08 69 50 61 64 20 28 32 29 07 5F 72 64 6C 69 6E 6B C0 25 00 10 80 01 00 00 11 94 00 35 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 C0 B3 00 0C 00 01 00 00 11 94 00 02 C1 39 C1 39 00 0C 00 01 00 00 11 94 00 02 C1 30 C1 30 00 21 80 01 00 00 00 78 00 08 00 00 00 00 CF 3B C1 27 C1 27 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 C1 27 00 01 80 01 00 00 00 78 00 04 A9 FE D7 93 C0 0C 00 2F 80 01 00 00 11 94 00 09 C0 0C 00 05 00 00 80 00 40 C1 30 00 2F 80 01 00 00 11 94 00 09 C1 30 00 05 00 00 80 00 40 C1 27 00 2F 80 01 00 00 00 78 00 08 C1 27 00 04 40 00 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 78 6E 56 9D 28 7C A6 4E 56 9D 25 62 16,,....iPad-2.*.iPad (2)._rdlink.%.........5.rpBA=63…
0,HS,29768,0:34.898.287,2.500 us,108 B,,03,05,OUT txn,4E 43 4D 48 0C 00 36 00 6C 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 4E 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 00 00 40 00 00 40 00 FF 06 F7 C6 A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CB FF 00 00 00 00 B0 C2 FF FF 02 4F 00 00 02 04 05 B4 01 03 03 06 01 01 08 0A 23 C7 81 D9 00 00 00 00 04 02 00 00,,NCMH..6.l...NCM0......N.......NV.%b.NV.(|Y..E..@.…
0,HS,29773,0:34.861.077,37.954.300 ms,136 B,,03,07,IN txn   [1518 POLL],4E 43 4D 48 0C 00 32 00 88 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 4E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 00 00 40 00 00 40 00 FF 06 F7 C6 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 02 9D 98 19 CC 00 B0 52 FF FF 4B 4D 00 00 02 04 05 B4 01 03 03 06 01 01 08 0A 39 E5 63 4C 23 C7 81 D9 04 02 00 00,,NCMH..2.....NCM0,...:.N..........................…
0,HS,29779,0:34.899.144,2.300 us,96 B,,03,05,OUT txn,4E 43 4D 48 0C 00 37 00 60 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 42 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CC 00 17 A2 02 9E 80 10 08 0A 83 53 00 00 01 01 08 0A 23 C7 81 D9 39 E5 63 4C,,NCMH..7.`...NCM0......B.......NV.%b.NV.(|Y..E..4.…
0,HS,29784,0:34.899.038,617.400 us,124 B,,03,07,IN txn   [24 POLL],4E 43 4D 48 0C 00 33 00 7C 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 02 9E 98 19 CC 00 80 10 08 0A 83 53 00 00 01 01 08 0A 39 E5 63 4C 23 C7 81 D9,,NCMH..3.|...NCM0,...:.B..........................…
0,HS,29790,0:34.899.794,3.116 us,147 B,,03,05,OUT txn,4E 43 4D 48 0C 00 38 00 93 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 75 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 02 00 67 00 00 40 00 FF 06 F7 9D A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CC 00 17 A2 02 9E 80 18 08 0A 14 FA 00 00 01 01 08 0A 23 C7 81 DA 39 E5 63 4C 05 00 00 2F E1 43 5F 70 64 91 28 06 01 01 03 20 30 20 F5 10 67 BA 6F C5 3D 92 41 C3 6E 93 B0 8F 14 04 52 2A D2 A8 20 03 4C B7 4B 01 A5 65 4C 5E 19 01 01,,NCMH..8.....NCM0......u.......NV.%b.NV.(|Y..E..g.…
0,HS,29795,0:34.899.664,547.450 us,124 B,,03,07,IN txn   [21 POLL],4E 43 4D 48 0C 00 34 00 7C 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 02 9E 98 19 CC 33 80 10 08 0A 83 1E 00 00 01 01 08 0A 39 E5 63 4D 23 C7 81 DA,,NCMH..4.|...NCM0,...:.B..........................…
0,HS,29801,0:34.900.218,4.065.733 ms,259 B,,03,07,IN txn   [163 POLL],4E 43 4D 48 0C 00 35 00 03 01 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 02 00 BB 00 00 40 00 FF 06 F7 49 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 02 9E 98 19 CC 33 80 18 08 0A 75 F4 00 00 01 01 08 0A 39 E5 63 50 23 C7 81 DA 06 00 00 83 E1 43 5F 70 64 91 7C 05 55 4B 83 EC E8 96 5D 5A 0F 37 3A 41 4A D0 AB 8F 25 06 47 72 D9 2E 3F 11 1D F9 4D 8B 6C E1 0E 20 E0 87 D0 20 DB 19 EB 7F D3 E1 A9 8F 86 BA 75 46 49 16 9D EC B5 BC 5E 08 A4 7C 0E 07 36 6E 39 1D 63 32 56 4E 1A 47 34 32 FC A2 7D 84 E1 0C F8 2A B0 41 42 3F 8D 00 06 01 02 03 20 0F 1D 0C D1 83 E6 E6 29 0B 3C CA 53 04 77 92 AB 5F 4F DB C3 D7 B5 A6 CA AB AD 9F B9 B1 FC 75 61,,NCMH..5.....NCM0,...:............................…
0,HS,29807,0:34.904.454,2.283 us,96 B,,03,05,OUT txn,4E 43 4D 48 0C 00 39 00 60 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 42 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CC 33 17 A2 03 25 80 10 08 08 82 91 00 00 01 01 08 0A 23 C7 81 DF 39 E5 63 50,,NCMH..9.`...NCM0......B.......NV.%b.NV.(|Y..E..4.…
0,HS,29812,0:34.905.818,3.933 us,194 B,,03,05,OUT txn,4E 43 4D 48 0C 00 3A 00 C2 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 A4 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 02 00 96 00 00 40 00 FF 06 F7 6E A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CC 33 17 A2 03 25 80 18 08 08 BE 97 00 00 01 01 08 0A 23 C7 81 E0 39 E5 63 50 06 00 00 5E E1 43 5F 70 64 91 57 05 52 C3 B6 03 01 C9 30 09 7C 12 27 AC AB 6A 98 EB 9F F4 24 82 39 CE 68 F2 34 5B C4 77 AA E9 9B C5 46 C1 C1 EC 76 9D 7E CE 98 55 38 03 6F 93 85 55 30 5D 77 91 3E 14 21 E0 F4 DD 33 1A B5 44 EC B5 25 F6 A1 77 8B D6 4D 65 9E E7 C2 97 EB 16 E5 5F FB A2 93 06 01 03,,NCMH..:.....NCM0..............NV.%b.NV.(|Y..E....…
0,HS,29817,0:34.904.291,2.034.583 ms,124 B,,03,07,IN txn   [82 POLL],4E 43 4D 48 0C 00 36 00 7C 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 03 25 98 19 CC 95 80 10 08 08 82 2C 00 00 01 01 08 0A 39 E5 63 52 23 C7 81 E0,,NCMH..6.|...NCM0,...:.B..........................…
0,HS,29823,0:34.906.333,2.243.100 ms,137 B,,03,07,IN txn   [91 POLL],4E 43 4D 48 0C 00 37 00 89 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 4F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 02 00 41 00 00 40 00 FF 06 F7 C3 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 03 25 98 19 CC 95 80 18 08 08 CC E3 00 00 01 01 08 0A 39 E5 63 54 23 C7 81 E0 06 00 00 09 E1 43 5F 70 64 73 06 01 04,,NCMH..7.....NCM0,...:.O..........................…
0,HS,29829,0:34.908.782,2.300 us,96 B,,03,05,OUT txn,4E 43 4D 48 0C 00 3B 00 60 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 42 00 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CC 95 17 A2 03 32 80 10 08 08 82 1B 00 00 01 01 08 0A 23 C7 81 E2 39 E5 63 54,,NCMH..;.`...NCM0......B.......NV.%b.NV.(|Y..E..4.…
0,HS,29834,0:34.910.162,5.750 us,303 B,,03,05,OUT txn,4E 43 4D 48 0C 00 3C 00 2F 01 0C 00 4E 43 4D 30 10 00 00 00 1E 00 11 01 00 00 00 00 00 00 4E 56 9D 25 62 16 4E 56 9D 28 7C 59 08 00 45 02 01 03 00 00 40 00 FF 06 F7 01 A9 FE 58 60 A9 FE D7 93 D7 29 CF 18 98 19 CC 95 17 A2 03 32 80 18 08 08 74 F3 00 00 01 01 08 0A 23 C7 81 E3 39 E5 63 54 08 00 00 CB E5 9F 7D BC ED D1 06 BF 31 CB 5A 06 2E A6 23 EB 54 0A 9A 86 6E 22 6A CC A4 4B 68 3D 0A 57 3D 58 80 A4 36 5F 92 AE 67 80 BB 51 B5 56 9F 77 D2 DC DD 3A 1B 4A AB B7 09 3D C1 D4 15 A9 AB 8D 5B F3 2B F1 17 3D CA 04 8B 69 08 A3 15 A9 1E F7 F6 04 32 25 30 1C 4A 34 EB 6E 24 08 30 D0 6F 80 23 08 C5 B7 BB B7 5F BC E1 CA 6D A4 2E 5E E3 37 70 5C 46 05 71 1B 3C 70 71 94 CC 7B E6 6A BD 81 99 4C AE 37 DB 4F 16 35 DA C1 3C 45 D6 29 8F 0C 4B F8 3A CD EA 29 83 78 22 2E 5E E1 25 A0 D6 38 3A F6 75 AE 17 30 05 5B FB A7 2A 03 7C AC 18 66 6D 7D 62 90 FA 1E 87 19 03 F0 22 6C 42 B0 7C 51 5D 3E ED 79 F9 F8 A7 C5 F5 7B C1 72 35,,NCMH..<./...NCM0..............NV.%b.NV.(|Y..E....…
0,HS,29839,0:34.908.583,2.026.950 ms,124 B,,03,07,IN txn   [82 POLL],4E 43 4D 48 0C 00 38 00 7C 00 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 00 00 34 00 00 40 00 FF 06 F7 D2 A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 03 32 98 19 CD 64 80 10 08 05 81 4C 00 00 01 01 08 0A 39 E5 63 56 23 C7 81 E3,,NCMH..8.|...NCM0,...:.B..........................…
0,HS,29845,0:34.910.630,1.919.966 ms,512 B,,03,07,IN txn   [77 POLL],4E 43 4D 48 0C 00 39 00 1D 03 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 E3 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 4E 56 9D 25 62 16 08 00 45 02 02 D5 00 00 40 00 FF 06 F5 2F A9 FE D7 93 A9 FE 58 60 CF 18 D7 29 17 A2 03 32 98 19 CD 64 80 18 08 05 51 EC 00 00 01 01 08 0A 39 E5 63 57 23 C7 81 E3 08 00 02 9D 5F 94 B7 F4 69 03 62 3C 22 5F 4B 7F 67 F7 68 37 CD F8 FC 55 AF 11 D4 73 B3 48 84 75 91 24 02 B7 C6 1C 4F 84 5B 5B F9 06 55 DD 35 3E D6 F2 74 10 B7 65 35 D5 9E 55 E9 9C 22 F1 4B 5F 82 D9 60 8C 76 C9 8F D2 4D 6C 2D 58 ED 26 03 B8 40 FA C8 A0 A1 79 A8 65 AB 46 F2 2B D7 D1 55 38 78 DA 4C 78 98 C8 9E EB 97 82 B8 E3 E5 7D 52 CE C6 9E 22 7B 2F 38 91 47 9F 3E F4 5E 41 1D 27 3E C9 BA C7 E2 E0 E9 C2 18 C6 8C D7 A5 48 8B 42 88 97 B8 B7 3A D1 A6 2F 8E EB 77 A2 77 74 A2 C0 7C BE 3A 30 FE 62 92 A8 2A 01 81 1C 39 1D 94 9C 39 6C 05 7E 46 F0 59 E1 8A 93 8D E8 8F 8F 3B A9 7F 7D 62 02 CD 7D 03 F8 00 A3 DA 5F A5 85 A4 F4 2E 86 12 6A FA 1B 05 88 0C 29 64 E8 0E 60 CE 87 32 95 87 4E CC 5C 79 59 8F 3B EA 5D E2 88 AD 9E F8 E6 BE 12 98 60 EB 78 8C 33 8C ED 54 22 84 9A A9 81 E7 7A 11 42 36 AF 25 0D DC BE D1 6F 30 4C CA 39 E8 AF 7C 2A 45 CF 58 51 31 1D 33 F1 D9 E2 46 44 54 B1 01 CC 17 10 D0 BD F8 C2 26 A9 B7 62 E2 E2 9F 63 02 24 34 28 F4 66 A1 C1 88 A5 D6 3A 03 A6 D4 28 BE 57 90 1C 21 6C 40 3C A3 79 C8 F0 D4 BD 02 C0 12 70 42 6E FA 63 44 AC 76 C2 0E D6 4A EC 38 31 7F 16 0C 6E C5 07 9C E0 A6 D9 69 97 B5 10 24 E0 75 86 08 5A 98 C0 17 08 14 4D EA 1C D7 C2 01 13 82,,NCMH..9.....NCM0,...:............................…
